000000409358.jpg,"ห้องน้ํา พร้อมห้องน้ํา, ช่างน้ํา, กระจกและตู้น้ํา","a bathroom with a toilet, sink, mirror and bathtub "
000000136355.jpg,"โต๊ะในห้องอาหารที่มีถ้วยดอกไม้อยู่บนมัน ","a dining room table with a vase of flowers on it "
000000117374.jpg,"แมวสีดําและสีขาวนั่งอยู่บนพื้นข้างต้นไม้","a black and white cat sitting on the ground next to a tree "
000000043816.jpg,"นักพนันเบสบอลที่ตีบอลด้วยไม้เท้า","a baseball player hitting a ball with a bat "
000000310072.jpg,"เก้าอี้ในสวนนั่งอยู่ข้างถนน","a park bench sitting on the side of a street "
000000063740.jpg,"โต๊ะทํางานของคอมพิวเตอร์ที่มีจอ, คีย์บอร์ดและหนู ","a computer desk with a monitor, keyboard and mouse "
000000410496.jpg,"ชายที่ถือกระสุนเทนนิสอยู่บนสนามกีฬา","a man holding a tennis racquet on a court "
000000248400.jpg,"ชายที่นั่งอยู่หน้ากล่อง มีปิซซ่าอยู่ข้างหน้า","a man sitting in front of a box with a pizza in front of him "
000000256941.jpg,"คนที่นั่งที่โต๊ะ พร้อมถุงอาหาร","a person sitting at a table with a basket of food "
000000023781.jpg,"ผักหลายชนิดถูกจัดวางบนโต๊ะ","a variety of vegetables are arranged on a table "
000000189436.jpg,"หมีเท๊ดี้กําลังนั่งบนโต๊ะ","a teddy bear is sitting on a table "
000000172946.jpg,"ผู้หญิงที่ถือเครื่องควบคุมเกม Nintendo Wii ในมือ","a woman holding a nintendo wii game controller in her hands "
000000147338.jpg,"น้ําไฟสีเหลืองที่นั่งอยู่ข้างถนน","a yellow fire hydrant sitting on the side of a street "
000000084492.jpg,"นักกีฬาสเกตบอร์ดที่เล่นเทคนิคในอากาศ","a skateboarder doing a trick in the air "
000000150930.jpg,"นาฬิกาที่ด้านหลังของอาคารกับอาคาร","a clock on the side of a building with a building "
000000431876.jpg,"หลายคนนั่งขี่ม้าบนถนนของเมือง","a number of people on horseback on a city street "
000000462643.jpg,"คนที่ถือโทรศัพท์มือถืออยู่หน้ากล้อง","a person holding a cell phone in front of a camera "
000000262682.jpg,"ห้องครัวที่มีถ้วยล้าง, เตาเตา, กระดานและหน้าต่าง","a kitchen with a sink, stove, cabinets and a window "
000000556193.jpg,"ชายสองคนยืนอยู่หน้าทีวี เล่นเกมวีดีโอ","two men standing in front of a tv playing a video game "
000000366141.jpg,"ห้องนั่งเล่นที่เต็มไปด้วยเฟอร์นิเจอร์และทีวี","a living room filled with furniture and a television "
000000090003.jpg,"สุนัขที่วิ่งในหญ้า พร้อมกับฟริสบี้ในปาก","a dog running in the grass with a frisbee in its mouth "
000000163682.jpg,"ชายที่ใส่ชุดและกางเกงนั่งอยู่ที่โต๊ะ","a man wearing a suit and tie sitting at a table "
000000515445.jpg,"คนที่ยืนอยู่บนชายหาดทราย","people standing on top of a sandy beach "
000000423944.jpg,"ชายกับผู้หญิงที่แต่งตัวใส่เสื้อผ้า","a man and a woman dressed up in costumes "
000000198805.jpg,"รถบรรทุกสีเหลือง ที่จอดรถ","a yellow pick up truck parked in a parking lot "
000000438226.jpg,"จานสีขาวที่ครอบคลุมกับแซนด์วิชและผัก","a white plate topped with a sandwich and vegetables "
000000580197.jpg,"ผู้ชายที่ยืนอยู่ข้างๆ ผู้ชายที่อยู่ข้างหน้าผ้าม่าน","a man standing next to another man in front of a curtain "
000000570782.jpg,"คอมพิวเตอร์เล็ปท็อปที่นั่งบนโต๊ะข้างเคียงกับจอ","a laptop computer sitting on top of a desk next to a monitor "
000000015517.jpg,"ถนนเมืองที่เต็มไปด้วยรถบัสและรถยนต์","a city street filled with lots of buses and cars "
000000442993.jpg,"อาคารขนาดใหญ่ที่มีนาฬิกาอยู่ด้านข้าง","a large building with a clock on the side of it "
000000410650.jpg,"ผู้หญิงที่ยืนอยู่บนสนามเทนนิส พร้อมรถร็อกเก็ต","a woman standing on a tennis court with a racquet "
