0,1,2,grammared,tled,time
000000218424.jpg,แกะเจเบร่าที่ยืนอยู่บนสนามที่ครอบคลุมกับหญ้า,a herd of zebra standing on top of a grass covered field ,แกะเจเบราที่ยืนอยู่บนสนามที่ครอบคลุมด้วยหญ้า,กลุ่มสุนัขจิ้งจอกยืนอยู่บนยอดหญ้า,2.4076573848724365
000000322864.jpg,สัญลักษณ์ถนนบนเสาที่มีรถยนต์,a street sign on a pole with cars ,,,0.0
000000486438.jpg,โดนัทอยู่บนโต๊ะ,doughnuts are sitting on a table ,โดนัทอยู่บนโต๊ะ,ของหวานอยู่บนโต๊ะ,1.2352538108825684
000000195842.jpg,คนที่ยืนอยู่ในห้องนั่งเล่น เล่นเกมวีดีโอ,a person standing in a living room playing a video game ,,,0.0
000000039484.jpg,ถนนเมืองที่เต็มไปด้วยรถยนต์และรถบรรทุก,a city street filled with cars and trucks ,ถนนในเมืองที่เต็มไปด้วยรถยนต์และรถบรรทุก,ถนนในเมืองเต็มไปด้วยรถยนต์และรถบรรทุก,2.454338312149048
000000083540.jpg,คนขับรถสกีบนพื้นที่ที่ครอบคลุมด้วยหิมะ,a person riding skis on top of a snow covered ground ,,,0.0
000000278973.jpg,ผู้หญิงขับคลื่นบนกระดานเซิร์ฟ,a woman riding a wave on a surfboard ,ผู้หญิงคนนั้นขับคลื่นบนกระดานเซิร์ฟ,ผู้หญิงคนหนึ่งกำลังขี่กระดานโต้คลื่น,2.1866774559020996
000000403565.jpg,ชายขับรถจักรยานลงถนนที่ดิน,a man riding a bike down a dirt road ,,,0.0
000000518213.jpg,หัวสีน้ําตาลใหญ่ที่ยืนอยู่บนสนามหญ้า,a large brown cow standing in a grassy field ,หัวสีน้ำตาลใหญ่ยืนอยู่บนสนามหญ้า,วัวสีน้ำตาลตัวใหญ่ยืนอยู่ในทุ่งหญ้า,2.1442036628723145
000000301718.jpg,ผู้ชายและหญิงที่นั่งบนโต๊ะที่มีจานอาหารและไวน์,a man and woman sitting at a table with plates of food and wine ,,,0.0
000000297595.jpg,คนที่นั่งบอร์ดเซอร์ฟบนคลื่น,a person riding a surfboard on top of a wave ,คนที่นั่งบอร์ดเซอร์ฟบนคลื่น,คนขี่บอร์ดบนคลื่น,2.0378198623657227
000000484296.jpg,เซบราที่ยืนอยู่ข้างหน้า เซบราอีกตัวหนึ่งในป่า,a zebra standing next to another zebra in a forest ,,,0.0
000000125806.jpg,หัวดําสองตัวยืนอยู่ข้างๆกัน,two black cows standing next to each other ,หัวดำสองตัวยืนอยู่ข้างๆกัน,วัวสองตัวสีดำยืนอยู่ข้างกัน,1.6136033535003662
000000133645.jpg,เรือที่นั่งบนท่าเรือใกล้ทะเลสาบ,a boat sitting on a dock near a lake ,,,0.0
000000268000.jpg,รถไฟที่ลุกเข้าสถานีรถไฟ,a train pulling into a train station ,รถไฟเข้าสถานีรถไฟ,รถไฟเข้าสถานีรถไฟ,1.8557705879211426
000000027982.jpg,ห้องน้ําสีขาว ที่นั่งอยู่ข้างถ้วยน้ําในห้องน้ํา,a white toilet sitting next to a sink in a bathroom ,,,0.0
000000380706.jpg,ชายขับรถจักรยานลงถนน,a man riding a bike down a street ,ชายคนหนึ่งขับรถจักรยานไปตามถนน,ชายคนหนึ่งขี่จักรยานไปตามถนน,1.8676133155822754
000000455716.jpg,รถมอเตอร์ไซค์ที่จอดอยู่ข้างๆกลุ่มคน,a motorcycle parked next to a group of people ,,,0.0
000000111951.jpg,"ห้องน้ํา พร้อมถ้วยน้ํา, ห้องน้ําและถ้วยน้ํา","a bathroom with a sink, toilet and bathtub ",ห้องน้ํามีถ้วยน้ํา,ห้องน้ำที่มีอ่างอาบน้ำ โถส้วมและอ่างอาบน้ำ,2.2235376834869385
000000382696.jpg,ห้องครัว พร้อมตู้เย็น หม้อเตา น้ําซักรีด และกระเป๋าตู้,"a kitchen with a refrigerator, stove, sink, and cabinets ",,,0.0
000000076261.jpg,สองนกที่บินบนท้องฟ้าเหนือภูเขา,two birds flying in the sky over a mountain range ,นกสองตัวบินอยู่บนท้องฟ้าเหนือภูเขา,นกสองตัวบินอยู่ในท้องฟ้าเหนือภูเขา,2.0222182273864746
000000553511.jpg,ถนนเมืองที่เต็มไปด้วยรถยนต์และอาคาร,a city street filled with cars and buildings ,,,0.0
000000472375.jpg,สุนัขที่นอนบนพื้นข้างๆ รถมอเตอร์ไซค์,a dog laying on the floor next to a motorcycle ,สุนัขนอนอยู่บนพื้นข้างรถมอเตอร์ไซค์,สุนัขนอนอยู่บนพื้นใกล้กับมอเตอร์ไซค์,2.2861404418945312
000000442456.jpg,ผู้ชายที่ยืนอยู่ข้างรถบรรทุกขาว,a man standing next to a white truck ,,,0.0
000000052007.jpg,รถบัส 2 ชั้น ที่จอดอยู่ข้างถนน,a double decker bus parked on the side of a street ,รถบัส 2 ชั้น ที่จอดอยู่ข้างถนน,รถบัสสองชั้นจอดอยู่ข้างถนน,1.813843011856079
000000507473.jpg,ผู้หญิงที่แปรงฟันด้วยแปรงฟันสีเขียว,a woman brushing her teeth with a green toothbrush ,,,0.0
